ID_P,NAME_P,DATE_P,COUNTRY_P,RANK_P,PROGRESS_P,POINT_P,HARDPOINT_P,HARDTOUR_P,CLAYPOINT_P,CLAYTOUR_P,GRASSPOINT_P,GRASSTOUR_P,CARPETPOINT_P,CARPETTOUR_P,PRIZE_P,CH_P,DR_P,DP_P,DO_P,IHARDPOINT_P,IHARDTOUR_P,ITF_ID,country_name,continent
18177,Alessio Giannuzzi,1992-02-25,ITA,,,,,,,,,,,,,,,,,,,100149341.0,"Italy, Italian Republic",Europe
18178,Christo Schultz,1990-11-17,USA,,,,,,,,,,,,,,,,,,,,United States of America,North America
18186,Muhammad-Ashaari Bin Zainal-Abidin,1988-10-07,MAS,,,,,,,,,,,,,,,,,,,100140279.0,Malaysia,Asia
18187,Jason Tahir,1993-05-26,USA,,,,,,,,,,,,,,,,,,,100119761.0,United States of America,North America
18188,Bhishma Desai,1983-04-04,IND,,,,,,,,,,,,,,,,,,,100000355.0,"India, Republic of",Asia
18189,Shahbaaz Khan,1992-07-04,IND,,,,,,,,,,,,14925.0,,,,,,,100109934.0,"India, Republic of",Asia
18190,Nicolas Daniel Olguin,1991-12-06,GER,,,,,,,,,,,,,,,,,,,100129284.0,"Germany, Federal Republic of",Europe
18191,Mischa Nowicki,1991-08-15,GER,,,,,,,,,,,,,,,,,,,100094097.0,"Germany, Federal Republic of",Europe
18192,Tatsuya Sawada,1980-08-27,JPN,,,,,,,,,,,,,,,,,,,100106148.0,Japan,Asia
18193,Hikaru Kawasaki,1992-02-17,JPN,,,,,,,,,,,,,,,,,,,100086344.0,Japan,Asia
18194,Kouhei Maeda,1990-01-22,JPN,,,,,,,,,,,,,,,,,,,800719318.0,Japan,Asia
18198,Manuel Jimenez Cruz,1992-06-09,ESP,,,,,,,,,,,,,,,,,,,100131883.0,"Spain, Kingdom of",Europe
18199,Antonio Ferrer,1983-09-10,ESP,,,,,,,,,,,,,,,,,,,100153889.0,"Spain, Kingdom of",Europe
18200,Carlos Bravo-Alvarez,1987-09-25,ESP,,,,,,,,,,,,,,,,,,,100038070.0,"Spain, Kingdom of",Europe
18201,Andres Cava Ramirez,1992-03-21,ESP,,,,,,,,,,,,,,,,,,,100143217.0,"Spain, Kingdom of",Europe
18202,Tawfik Nasser,,ESP,,,,,,,,,,,,,,,,,,,100157686.0,"Spain, Kingdom of",Europe
18203,Pedro Torralbo Munoz,1993-02-20,ESP,,,,,,,,,,,,,,,,,,,100153469.0,"Spain, Kingdom of",Europe
18216,Ricardo Corrente,1991-05-22,VEN,,,,,,,,,,,,,,,,,,,,"Venezuela, Bolivarian Republic of",South America
18217,Nihal Kapoor,1990-08-01,IND,,,,,,,,,,,,,,,,,,,100091574.0,"India, Republic of",Asia
18218,Lorenzo Cremonini,1985-06-28,ITA,,,,,,,,,,,,,,,,,,,100028891.0,"Italy, Italian Republic",Europe
18220,Tomas Rohan,1990-07-16,CZE,,,,,,,,,,,,,,,,,,,100114515.0,Czech Republic,Europe
18221,Leandro Toledo,1992-05-10,GER,,,,,,,,,,,,,,,,,,,100095197.0,"Germany, Federal Republic of",Europe
18222,Silviu Mistreanu,1992-08-20,ROU,,,,,,,,,,,,,,,,,,,100120079.0,Romania,Europe
18223,Josh Bolt,1989-03-22,GBR,,,,,,,,,,,,,,,,,,,100147966.0,United Kingdom of Great Britain & Northern Ireland,Europe
18224,Michael Ward,1990-02-18,GBR,,,,,,,,,,,,,,,,,,,100100088.0,United Kingdom of Great Britain & Northern Ireland,Europe
18225,Conor Berg,1991-08-17,USA,,,,,,,,,,,,15419.0,,,,,,,100133004.0,United States of America,North America
18226,Filipp Pogostkin,1991-06-03,USA,,,,,,,,,,,,,,,,,,,100115605.0,United States of America,North America
18227,Jamin Ball,1992-05-08,USA,,,,,,,,,,,,,,,,,,,100134129.0,United States of America,North America
18228,Alexander De Chatellus,1991-05-20,USA,,,,,,,,,,,,,,,,,,,100117762.0,United States of America,North America
18229,Daniel Gliner,1990-02-28,USA,,,,,,,,,,,,,,,,,,,100076849.0,United States of America,North America
18230,Andres Urrea,1994-08-31,COL,,,,,,,,,,,,18660.0,,263.0,1.0,248.0,,,100158689.0,"Colombia, Republic of",South America
18231,Juan David Luna Diaz,1993-04-20,VEN,,,,,,,,,,,,,,,,,,,100148770.0,"Venezuela, Bolivarian Republic of",South America
18232,Luis Enrique Ruiz Yanez,1991-08-26,COL,,,,,,,,,,,,,,,,,,,100122234.0,"Colombia, Republic of",South America
18244,Jhonatan Gonzalez,1994-02-24,VEN,,,,,,,,,,,,,,,,,,,100136406.0,"Venezuela, Bolivarian Republic of",South America
18245,Carlos Yanez,1992-05-12,VEN,,,,,,,,,,,,,,,,,,,100123816.0,"Venezuela, Bolivarian Republic of",South America
18246,Sergio Garcia Ferrandez,1992-04-12,ESP,,,,,,,,,,,,,,,,,,,100126337.0,"Spain, Kingdom of",Europe
18247,Gabriel Maril Beltran,1992-09-08,ESP,,,,,,,,,,,,,,,,,,,100133231.0,"Spain, Kingdom of",Europe
18248,Ruben Alapont-Rubio,1990-06-15,ESP,,,,,,,,,,,,,,,,,,,100091097.0,"Spain, Kingdom of",Europe
18249,Torgom Asatryan,1991-07-03,ARM,,,,,,,,,,,,,,,,,,,100091387.0,"Armenia, Republic of",Asia
18250,George Tsivadze,1993-01-02,GEO,,,,,,,,,,,,64365.0,,,,,,,100150637.0,Georgia,Asia
18251,Georgi Revazishvili,1982-05-03,GEO,,,,,,,,,,,,,,,,,,,30022667.0,Georgia,Asia
18252,Eden Peleg,1991-12-20,ISR,,,,,,,,,,,,,,,,,,,100109927.0,"Israel, State of",Asia
18253,Nikita Kushnarev,1992-12-28,RUS,,,,,,,,,,,,,,,,,,,100113668.0,Russian Federation,Asia
18254,Davit Minasyan,1990-09-10,ARM,,,,,,,,,,,,,,,,,,,100049305.0,"Armenia, Republic of",Asia
18255,Alexander Tavkhelidze,1989-10-14,GEO,,,,,,,,,,,,,,,,,,,100120447.0,Georgia,Asia
18256,Alexandr Kushakov,1991-05-02,UKR,,,,,,,,,,,,17276.0,,,,,,,100089130.0,Ukraine,Europe
18257,Valentin Bazunov,1980-02-05,RUS,,,,,,,,,,,,,,,,,,,100076876.0,Russian Federation,Asia
18258,Karl-Erik Paaro,1989-03-13,EST,,,,,,,,,,,,,,,,,,,100058108.0,"Estonia, Republic of",Europe
18259,Adam Morgan,1983-09-16,USA,,,,,,,,,,,,,,,,,,,100047898.0,United States of America,North America
18260,Ciprian Alexandru Porumb,1993-01-24,ROU,,,,,,,,,,,,,,,,,,,100118318.0,Romania,Europe
18270,Valentin Rahmine,1992-01-13,ALG,,,,,,,,,,,,,,,,,,,,"Algeria, People's Democratic Republic of",Africa
18272,Riccardo Bonzi,1988-11-03,ITA,,,,,,,,,,,,,,,,,,,100117581.0,"Italy, Italian Republic",Europe
18273,Tommaso Castagna,,ITA,,,,,,,,,,,,,,,,,,,100159415.0,"Italy, Italian Republic",Europe
18274,Washington Arturo Suarez Andrade,1990-04-20,ECU,,,,,,,,,,,,,,,,,,,100107696.0,"Ecuador, Republic of",South America
18275,Andres Felder,,URU,,,,,,,,,,,,,,,,,,,100159396.0,"Uruguay, Eastern Republic of",South America
18276,Carlos Andres Pico,1990-08-18,ECU,,,,,,,,,,,,,,,,,,,100130165.0,"Ecuador, Republic of",South America
18277,Luis Gilbert,1992-10-29,ECU,,,,,,,,,,,,,,,,,,,100132371.0,"Ecuador, Republic of",South America
18278,Dominik Wisniewski,1993-01-02,POL,,,,,,,,,,,,,,,,,,,100156589.0,"Poland, Republic of",Europe
18279,Patryck Pydyszewski,1993-06-02,POL,,,,,,,,,,,,,,,,,,,100119871.0,"Poland, Republic of",Europe
18281,Austin Smith,1993-11-25,USA,,,,,,,,,,,,14590.0,,,,,,,100142897.0,United States of America,North America
18282,Anton Galkin,1991-12-24,RUS,,,,,,,,,,,,24764.0,,,,,,,100076924.0,Russian Federation,Asia
18283,Andrey Yakovlev,1992-08-18,RUS,,,,,,,,,,,,,,,,,,,100077139.0,Russian Federation,Asia
18284,Alexey Tumakov,1994-04-12,RUS,,,,,,,,,,,,,,,,,,,100158661.0,Russian Federation,Asia
18286,Zac Tsai,1987-06-07,USA,,,,,,,,,,,,,,,,,,,,United States of America,North America
18303,Daniel Pazos,1985-10-24,VEN,,,,,,,,,,,,,,,,,,,100000993.0,"Venezuela, Bolivarian Republic of",South America
18305,Alexandru Robert Burlan,1992-12-07,ROU,,,,,,,,,,,,,,,,,,,100138898.0,Romania,Europe
18306,Sozar Gokadze,1987-08-20,GEO,,,,,,,,,,,,,,,,,,,100056137.0,Georgia,Asia
18307,Nick Savage-Pollock,1987-11-10,CAN,,,,,,,,,,,,,,,,,,,100052527.0,Canada,North America
18308,Fabio Biasion,1991-06-22,GER,,,,,,,,,,,,,,,,,,,100085616.0,"Germany, Federal Republic of",Europe
18309,Zachary White,1991-02-26,CAN,,,,,,,,,,,,,,,,,,,100089491.0,Canada,North America
18310,Pablo-Manuel Montoro-Gimenez,1986-10-03,ESP,,,,,,,,,,,,,,,,,,,100042904.0,"Spain, Kingdom of",Europe
18311,Davide Melchiorre,1991-02-19,ITA,,,,,,,,,,,,18742.0,,,,,,,100117697.0,"Italy, Italian Republic",Europe
18312,Antonio Passaro,1975-02-12,ITA,,,,,,,,,,,,,,,,,,,100159906.0,"Italy, Italian Republic",Europe
18314,Samuel Botelho Arau'jo Araujo,1992-10-19,BRA,,,,,,,,,,,,,,,,,,,100152039.0,"Brazil, Federative Republic of",South America
18315,Rafael Ferreira 1991,1991-03-06,BRA,,,,,,,,,,,,,,,,,,,100153411.0,"Brazil, Federative Republic of",South America
18317,Richard Bucalem,1991-11-05,BRA,,,,,,,,,,,,,,,,,,,100140796.0,"Brazil, Federative Republic of",South America
18318,Felipe Caus,1993-05-17,BRA,,,,,,,,,,,,,,,,,,,100159910.0,"Brazil, Federative Republic of",South America
18319,Matias Kallio,1994-12-16,FIN,,,,,,,,,,,,,,,,,,,100155778.0,"Finland, Republic of",Europe
18320,Tuomas Manner,1991-01-30,FIN,,,,,,,,,,,,,,,,,,,100097501.0,"Finland, Republic of",Europe
18321,Tuomas Juvakoski,1978-11-21,FIN,,,,,,,,,,,,,,,,,,,100095664.0,"Finland, Republic of",Europe
18322,Juuso Laitinen,1992-07-14,FIN,,,,,,,,,,,,,,,,,,,100111824.0,"Finland, Republic of",Europe
18335,Giann Franco Meletto,1987-11-14,VEN,,,,,,,,,,,,,,,,,,,100133799.0,"Venezuela, Bolivarian Republic of",South America
18336,Tom Allen,1992-01-10,GBR,,,,,,,,,,,,,,,,,,,100132273.0,United Kingdom of Great Britain & Northern Ireland,Europe
18337,Arnau Sanz Sanz,1992-06-29,ESP,,,,,,,,,,,,,,,,,,,100113299.0,"Spain, Kingdom of",Europe
18338,Mikelis Libietis,1992-07-09,LAT,,,,,,,,,,,,74034.0,,262.0,1.0,248.0,,,100119072.0,"Latvia, Republic of",Europe
18339,Arturs Kazijevs,1992-02-10,LAT,,,,,,,,,,,,,,,,,,,100106352.0,"Latvia, Republic of",Europe
18340,Lester Hippen,1991-01-05,USA,,,,,,,,,,,,,,,,,,,100159360.0,United States of America,North America
18341,Marvin Netuschil,1991-07-02,GER,,,,,,,,,,,,76744.0,,,,,,,100095195.0,"Germany, Federal Republic of",Europe
18342,Lars Behlen,1992-01-07,GER,,,,,,,,,,,,,,,,,,,100112254.0,"Germany, Federal Republic of",Europe
18344,Eduardo Miller,1991-10-23,BRA,,,,,,,,,,,,,,,,,,,100126501.0,"Brazil, Federative Republic of",South America
18345,Mauricio Antun,1992-07-03,BRA,,,,,,,,,,,,,,,,,,,100130792.0,"Brazil, Federative Republic of",South America
18347,Felipe Rosa,1991-05-11,BRA,,,,,,,,,,,,,,,,,,,100140733.0,"Brazil, Federative Republic of",South America
18348,Pedro Sakamoto,1993-06-29,BRA,284.0,0.0,195.0,22.0,3.0,158.0,29.0,0.0,0.0,0.0,0.0,189727.0,,322.0,2.0,197.0,0.0,0.0,100130343.0,"Brazil, Federative Republic of",South America
18350,Luca Boschi,1984-10-31,ITA,,,,,,,,,,,,,,,,,,,100155125.0,"Italy, Italian Republic",Europe
18351,Christian Martinez Calvo,1991-07-11,ESP,,,,,,,,,,,,,,,,,,,100116205.0,"Spain, Kingdom of",Europe
18352,Alvaro Ribes Bujaldon,1991-11-11,ESP,,,,,,,,,,,,,,,,,,,100143083.0,"Spain, Kingdom of",Europe
18353,Derek Stephens,1986-10-04,USA,,,,,,,,,,,,,,,,,,,100042694.0,United States of America,North America
18354,Adrian Corona Roldan,1991-12-15,ESP,,,,,,,,,,,,,,,,,,,100113267.0,"Spain, Kingdom of",Europe
18355,Jose Eugenio Martinez-Alcalde,,ESP,,,,,,,,,,,,,,,,,,,100160224.0,"Spain, Kingdom of",Europe
18356,Raul Guardia,1992-10-14,ARG,,,,,,,,,,,,,,,,,,,100154765.0,"Argentina, Argentine Republic",South America
18357,Ismael Iglesias,1986-12-14,ESP,,,,,,,,,,,,,,,,,,,100091152.0,"Spain, Kingdom of",Europe
18358,Maximillian Licona,1993-06-06,USA,,,,,,,,,,,,,,,,,,,100148593.0,United States of America,North America
18365,Pavel Krainik,1992-09-28,CAN,,,,,,,,,,,,75870.0,,,,,,,,Canada,North America
18366,Korhan Ural Ates,1993-01-10,TUR,,,,,,,,,,,,,,,,,,,,"Turkey, Republic of",Asia
18367,Sam Kazemi,1979-06-15,IRI,,,,,,,,,,,,,,,,,,,30017024.0,"Iran, Islamic Republic of",Asia
18368,Patrick Daciek,1990-03-09,USA,,,,,,,,,,,,19444.0,,,,,,,100115944.0,United States of America,North America
18369,Thiago Aguiar,1988-10-03,BRA,,,,,,,,,,,,,,,,,,,100160080.0,"Brazil, Federative Republic of",South America
18370,Julian Lenz,1993-02-17,GER,,,,,,,,,,,,219927.0,,,,,,,100131224.0,"Germany, Federal Republic of",Europe
18371,Jan Bergmann,1989-03-31,GER,,,,,,,,,,,,,,,,,,,100118922.0,"Germany, Federal Republic of",Europe
18372,Endika Sanchez-Celada,1991-03-22,ESP,,,,,,,,,,,,,,,,,,,100091178.0,"Spain, Kingdom of",Europe
18373,Inaki Alcalde-Perez Ilzarb,1983-12-21,ESP,,,,,,,,,,,,,,,,,,,100020875.0,"Spain, Kingdom of",Europe
18374,Simon Blomberg,1990-04-10,SWE,,,,,,,,,,,,,,,,,,,100098738.0,"Sweden, Kingdom of",Europe
18375,Kirill Dmitriev,1991-08-09,RUS,,,,,,,,,,,,49102.0,,,,,,,100121049.0,Russian Federation,Asia
18376,Sergio Sanchez Moruno,1991-02-10,ESP,,,,,,,,,,,,,,,,,,,100106417.0,"Spain, Kingdom of",Europe
